Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TT,2020-12,-631.50M,3.290B,2.231B,775.60M,0,1.025,1.01,8.629B,3.105B,947.90M,2020-12,1.189B,244.70M,-61.00M,-61.00M,1.350B,578.50M,4.496B,388.00M,3.112B,322.60M,72.40M,3.179B,559.90M,6.408B,18.16B,263.30M,6.906B,4.339B,11.73B,11.25B,7.391B,559.90M,1.520B,2.202B
TT,2020-09,-761.00M,3.190B,2.361B,775.10M,0,1.67,1.64,8.377B,2.956B,1.135B,2020-09,1.229B,400.60M,-60.50M,-60.50M,1.314B,635.50M,4.494B,566.90M,2.974B,500.00M,89.90M,3.496B,567.80M,6.367B,17.94B,264.50M,6.974B,4.170B,11.56B,10.97B,7.388B,567.80M,1.459B,2.313B
TT,2020-06,-876.10M,2.367B,2.160B,649.90M,0,1,0.99,8.348B,3.835B,978.30M,2020-06,1.353B,238.80M,-59.50M,-59.50M,1.315B,580.80M,4.618B,423.50M,2.818B,361.80M,83.50M,3.139B,554.80M,5.937B,17.22B,263.80M,6.345B,3.829B,11.26B,10.88B,7.435B,554.80M,1.368B,2.316B
TT,2020-03,-926.00M,2.648B,1.899B,949.70M,0,-0.12,-0.12,8.371B,0,742.50M,2020-03,1.464B,-29.20M,-63.20M,-63.20M,1.326B,561.20M,4.625B,154.40M,2.975B,103.80M,51.00M,2.641B,588.10M,5.773B,17.64B,263.70M,6.560B,4.241B,11.85B,11.08B,7.605B,588.10M,1.447B,2.092B
TT,2019-12,-1.007B,1.279B,2.267B,650.30M,0,1.243,1.22,8.449B,0,916.80M,2019-12,1.279B,296.10M,-63.20M,-63.20M,1.352B,572.00M,4.923B,330.20M,2.946B,260.10M,46.00M,3.184B,586.60M,7.268B,20.49B,262.80M,9.294B,5.239B,13.18B,11.20B,7.941B,586.60M,1.381B,2.185B
TT,2019-09,-1.070B,830.90M,2.367B,650.50M,0,1.9,1.88,10.89B,0,1.104B,2019-09,1.891B,458.80M,-65.00M,-65.00M,1.779B,666.30M,4.922B,536.50M,3.640B,466.80M,80.50M,3.471B,567.80M,7.238B,20.31B,264.10M,6.103B,4.776B,13.03B,14.20B,8.252B,567.80M,1.759B,2.969B
TT,2019-06,-939.20M,875.60M,2.463B,829.20M,0,1.88,1.86,11.09B,0,1.155B,2019-06,1.950B,456.10M,-61.90M,-61.90M,1.794B,725.10M,4.921B,566.90M,3.919B,504.50M,91.90M,3.618B,587.90M,7.130B,20.67B,265.90M,6.352B,5.180B,13.49B,14.32B,8.314B,587.90M,1.890B,3.108B
TT,2019-03,-958.60M,1.907B,1.989B,374.40M,0,0.82,0.82,9.577B,0,814.50M,2019-03,1.984B,199.90M,-52.10M,-52.10M,1.738B,527.20M,5.226B,236.50M,3.751B,167.50M,20.20M,2.804B,578.00M,6.886B,19.78B,265.50M,7.085B,4.488B,12.86B,12.70B,8.370B,578.00M,1.800B,2.710B
TT,2018-12,-964.10M,903.40M,479.90M,350.60M,0,1.05,1.03,9.594B,0,90.80M,2018-12,1.678B,254.00M,-53.20M,-53.20M,1.731B,538.40M,3.741B,41.40M,3.434B,-25.20M,75.00M,570.70M,49.40M,7.023B,17.91B,266.40M,5.732B,4.316B,10.85B,12.18B,6.534B,49.40M,1.705B,2.679B
TT,2018-09,-919.80M,1.022B,2.718B,350.60M,0,2.09,2.06,9.669B,0,1.313B,2018-09,1.821B,515.10M,-48.40M,-48.40M,1.673B,610.20M,3.740B,587.00M,3.469B,530.00M,-1.10M,4.031B,725.60M,7.308B,18.30B,270.10M,6.083B,4.324B,10.96B,12.22B,6.637B,725.60M,1.749B,2.752B
