Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DVN,2020-12,-127.00M,2.237B,1.19B,67.00M,0,-0.27,-0.27,753.00M,29.94B,90.00M,2020-12,0,-102.00M,-70.00M,-70.00M,5.616B,0,4.544B,4.00M,904.00M,-110.00M,-37.00M,1.28B,82.00M,2.885B,9.912B,38.00M,3.26B,1.44B,6.893B,6.652B,5.453B,86.00M,904.00M,775.00M
DVN,2020-09,-116.00M,1.707B,1.048B,162.00M,0,-0.25,-0.25,753.00M,30.81B,19.00M,2020-09,0,-92.00M,-66.00M,-66.00M,5.782B,0,4.542B,-95.00M,977.00M,-193.00M,-90.00M,1.067B,75.00M,3.023B,10.33B,38.00M,3.477B,1.709B,7.178B,6.849B,5.469B,114.00M,977.00M,493.00M
DVN,2020-06,-117.00M,1.474B,901.00M,257.00M,0,-1.78,-1.78,753.00M,30.65B,-507.00M,2020-06,0,-670.00M,-69.00M,-69.00M,5.917B,0,4.541B,-598.00M,782.00M,-680.00M,-3.00M,394.00M,79.00M,3.227B,10.36B,38.00M,3.378B,1.452B,7.004B,6.979B,5.552B,91.00M,782.00M,515.00M
DVN,2020-03,-118.00M,1.527B,719.00M,0,0,-4.82,-4.82,753.00M,30.46B,1.368B,2020-03,0,-1.816B,-65.00M,-65.00M,6.017B,0,4.54B,576.00M,1.061B,-2.107B,-417.00M,2.087B,680.00M,3.919B,11.14B,38.00M,4.055B,1.554B,7.104B,7.089B,5.55B,792.00M,1.061B,594.00M
DVN,2019-12,-119.00M,1.844B,1.371B,0,0,-1.7,-1.7,753.00M,30.22B,218.00M,2019-12,0,-642.00M,-64.00M,-64.00M,8.836B,341.00M,4.538B,70.00M,1.158B,-21.00M,-33.00M,1.589B,119.00M,5.802B,13.72B,38.00M,3.851B,1.927B,7.797B,9.866B,5.87B,148.00M,1.158B,879.00M
DVN,2019-09,-116.00M,1.375B,1.359B,0,0,0.27,0.27,841.00M,44.41B,387.00M,2019-09,0,109.00M,-60.00M,-60.00M,10.40B,523.00M,4.539B,262.00M,1.213B,190.00M,54.00M,1.746B,107.00M,6.542B,14.39B,39.00M,2.846B,1.658B,7.852B,11.55B,6.194B,125.00M,1.213B,787.00M
DVN,2019-06,-117.00M,3.47B,1.383B,0,0,1.2,1.19,841.00M,43.93B,423.00M,2019-06,0,495.00M,-66.00M,-66.00M,10.31B,483.00M,4.557B,302.00M,1.294B,219.00M,68.00M,1.806B,114.00M,6.994B,16.65B,41.00M,5.167B,3.467B,9.655B,11.48B,6.188B,121.00M,1.294B,842.00M
DVN,2019-03,1.064B,1.327B,643.00M,0,0,-0.74,-0.74,841.00M,14.95B,436.00M,2019-03,0,-317.00M,-60.00M,-60.00M,14.23B,772.00M,6.084B,-453.00M,1.559B,-497.00M,-119.00M,1.079B,885.00M,7.857B,18.08B,42.00M,2.703B,1.968B,10.22B,15.37B,8.252B,889.00M,1.453B,1.038B
DVN,2018-12,1.027B,2.414B,4.495B,0,0,2.5,2.48,753.00M,45.37B,-1.556B,2018-12,0,1.149B,-59.00M,-59.00M,8.462B,529.00M,4.292B,1.501B,1.252B,1.653B,391.00M,2.939B,-3.08B,9.186B,19.57B,45.00M,4.437B,2.226B,10.38B,15.13B,8.154B,-3.057B,1.252B,812.00M
DVN,2018-09,1.164B,3.102B,759.00M,0,0,5.17,5.14,841.00M,52.00B,1.397B,2018-09,0,2.537B,-68.00M,-68.00M,14.20B,543.00M,5.791B,46.00M,1.856B,-15.00M,-171.00M,2.156B,1.329B,8.898B,20.17B,47.00M,4.757B,3.224B,11.27B,15.42B,8.05B,1.351B,1.747B,1.226B
DVN,2018-06,1.091B,1.46B,748.00M,277.00M,0,-0.83,-0.83,841.00M,51.66B,1.174B,2018-06,0,-425.00M,-64.00M,-64.00M,14.12B,432.00M,5.79B,-172.00M,1.856B,-483.00M,13.00M,1.922B,1.284B,8.014B,29.16B,51.00M,13.82B,8.377B,16.31B,15.34B,7.934B,1.346B,1.775B,1.141B
DVN,2018-03,1.122B,1.424B,942.00M,354.00M,0,-0.38,-0.38,3.849B,61.42B,1.256B,2018-03,0,-197.00M,-75.00M,-75.00M,21.38B,773.00M,9.628B,135.00M,2.42B,-245.00M,-34.00M,2.198B,1.072B,8.905B,29.32B,53.00M,3.635B,3.482B,15.59B,25.68B,12.11B,1.121B,2.273B,1.695B
DVN,2017-12,1.166B,2.642B,2.859B,115.00M,0,0.35,0.35,841.00M,51.71B,-2.856B,2017-12,0,183.00M,-83.00M,-83.00M,14.58B,489.00M,6.749B,-521.00M,1.621B,-687.00M,-6.00M,3.00M,-2.472B,9.254B,30.24B,53.00M,4.791B,3.315B,16.14B,25.45B,12.82B,-2.335B,1.525B,989.00M
DVN,2017-09,297.00M,2.781B,818.00M,20.00M,0,0.37,0.37,5.558B,92.42B,1.115B,2017-09,0,193.00M,-78.00M,-78.00M,17.08B,665.00M,10.38B,45.00M,2.453B,207.00M,13.00M,1.933B,1.013B,7.129B,27.56B,53.00M,4.622B,2.832B,15.62B,22.94B,12.79B,1.07B,2.249B,1.462B
DVN,2017-06,291.00M,2.369B,824.00M,350.00M,0,0.41,0.41,5.529B,91.28B,1.341B,2017-06,0,219.00M,-77.00M,-77.00M,16.82B,659.00M,10.56B,240.00M,2.011B,207.00M,-5.00M,2.165B,1.03B,6.899B,26.81B,53.00M,4.086B,2.532B,15.48B,22.73B,12.95B,1.101B,1.878B,1.248B
DVN,2017-03,287.00M,2.119B,2.799B,350.00M,0,0.58,0.58,5.559B,90.22B,752.00M,2017-03,0,303.00M,-128.00M,-128.00M,16.42B,651.00M,10.38B,426.00M,2.015B,325.00M,8.00M,3.551B,231.00M,6.466B,26.13B,53.00M,3.775B,2.47B,15.21B,22.36B,12.74B,326.00M,1.859B,1.32B
DVN,2016-12,1.054B,1.959B,3.908B,350.00M,0,0.63,0.63,4.007B,58.70B,-1.10B,2016-12,0,2.577B,-152.00M,-152.00M,20.53B,1.063B,10.15B,-517.00M,1.961B,2.935B,369.00M,2.808B,383.00M,8.274B,28.68B,52.00M,3.772B,2.616B,15.95B,24.90B,13.34B,-583.00M,1.831B,1.356B
DVN,2016-09,278.00M,2.385B,1.941B,0,0,1.9,1.89,5.614B,89.39B,941.00M,2016-09,0,993.00M,-159.00M,-159.00M,16.17B,631.00M,11.00B,428.00M,1.803B,1.178B,171.00M,2.882B,141.00M,5.84B,26.81B,52.00M,4.451B,2.851B,16.75B,22.36B,13.90B,513.00M,1.632B,1.092B
DVN,2016-06,265.00M,1.723B,1.897B,0,0,-3.04,-3.04,5.826B,94.11B,591.00M,2016-06,0,-1.57B,-163.00M,-163.00M,16.82B,555.00M,12.36B,24.00M,1.75B,-1.745B,-182.00M,2.488B,147.00M,4.847B,27.24B,52.00M,3.982B,2.929B,18.32B,23.26B,15.40B,567.00M,1.60B,1.167B
