Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ALXN,2020-12,-124.60M,2.999B,152.20M,142.40M,0,2.45,2.42,8.102B,1.736B,1.440B,2020-12,775.70M,535.80M,-27.70M,-27.70M,1.462B,1.632B,2.597B,647.00M,1.172B,590.60M,54.80M,295.00M,1.592B,444.40M,11.65B,18.10B,0,5.833B,1.625B,6.452B,12.27B,4.827B,792.60M,602.80M,1.409B
ALXN,2020-09,-119.20M,2.297B,144.70M,138.60M,0,2.64,2.62,8.157B,1.435B,1.444B,2020-09,729.00M,578.10M,-27.60M,-27.60M,1.435B,1.818B,2.629B,770.80M,1.068B,666.90M,88.80M,285.90M,1.589B,334.20M,11.07B,17.55B,0,5.068B,1.331B,6.474B,12.48B,5.142B,673.20M,89.20M,1.437B
ALXN,2020-06,-110.90M,2.852B,144.90M,126.80M,0,-4.84,-4.84,7.135B,1.406B,1.300B,2020-06,577.70M,-1.068B,-23.60M,-23.60M,1.406B,1.947B,2.481B,703.50M,861.60M,-1.352B,-284.00M,221.10M,1.445B,301.40M,10.49B,16.70B,0,5.368B,1.120B,6.212B,11.34B,5.092B,596.20M,428.00M,1.372B
ALXN,2020-03,-101.50M,2.363B,111.70M,126.70M,0,2.52,2.5,9.260B,1.363B,1.333B,2020-03,586.80M,557.60M,-25.80M,-25.80M,1.363B,2.113B,2.506B,738.60M,862.80M,663.60M,106.00M,200.90M,1.445B,319.90M,11.75B,18.15B,0,4.870B,1.120B,6.401B,13.28B,5.281B,594.50M,221.60M,1.345B
ALXN,2019-12,-66.80M,2.750B,114.30M,126.70M,0,4.02,4,8.382B,1.588B,1.27B,2019-12,627.60M,889.00M,-21.70M,-21.70M,1.367B,2.081B,2.539B,545.50M,953.90M,602.00M,-287.00M,269.60M,1.384B,381.00M,11.27B,17.54B,0,5.076B,1.194B,6.273B,12.47B,5.078B,724.50M,52.20M,1.243B
ALXN,2019-09,-48.20M,2.216B,95.20M,126.60M,0,2.09,2.08,8.448B,1.355B,1.168B,2019-09,576.70M,467.60M,-17.90M,-17.90M,1.355B,314.70M,2.574B,560.10M,868.20M,535.50M,67.90M,232.90M,1.263B,299.30M,10.37B,14.82B,0,4.341B,1.091B,4.448B,10.47B,3.357B,607.80M,0,1.116B
ALXN,2019-06,-57.90M,2.090B,99.20M,126.60M,0,2.05,2.04,8.525B,1.333B,1.104B,2019-06,494.60M,459.80M,-18.30M,-18.30M,1.333B,341.20M,2.604B,537.10M,728.70M,499.50M,39.70M,187.60M,1.203B,299.30M,10.16B,14.57B,0,4.168B,1.032B,4.404B,10.40B,3.373B,567.00M,0,1.124B
ALXN,2019-03,-20.50M,1.655B,85.80M,126.50M,0,2.63,2.61,8.598B,1.288B,1.055B,2019-03,482.20M,587.90M,-19.90M,-19.90M,1.288B,306.10M,2.621B,497.20M,669.80M,541.80M,-46.10M,195.90M,1.140B,281.50M,9.707B,14.00B,0,3.651B,943.80M,4.293B,10.35B,3.349B,557.40M,0,1.016B
ALXN,2018-12,-9.70M,1.564B,96.80M,343.80M,0,-0.2,-0.2,8.679B,1.691B,1.032B,2018-12,472.50M,-45.00M,-24.50M,-24.50M,1.472B,391.10M,2.863B,427.70M,698.20M,-32.90M,12.10M,205.60M,1.129B,318.70M,9.165B,13.93B,0,3.385B,1.174B,4.767B,10.55B,3.593B,604.30M,0,922.30M
ALXN,2018-09,6.90M,1.535B,90.60M,311.20M,0,1.48,1.47,8.751B,1.443B,935.90M,2018-09,432.70M,330.90M,-24.60M,-24.60M,1.443B,442.80M,2.894B,422.40M,592.00M,342.10M,11.20M,174.80M,1.026B,258.70M,9.170B,13.84B,0,3.248B,1.027B,4.674B,10.60B,3.646B,513.50M,0,910.20M
