Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
BLL,2020-12,-954.00M,1.366B,2.448B,80.00M,0,0.69,0.68,6.367B,9.215B,654.00M,2020-12,1.353B,227.00M,-69.00M,-69.00M,5.653B,634.00M,7.783B,323.00M,3.777B,227.00M,7.00M,0,3.102B,162.00M,3.275B,18.25B,1.167B,4.675B,4.444B,14.92B,13.58B,10.47B,331.00M,3.43B,1.738B
BLL,2020-09,-1.155B,771.00M,2.43B,92.00M,0,0.74,0.72,6.298B,8.587B,663.00M,2020-09,1.309B,241.00M,-69.00M,-69.00M,5.186B,589.00M,7.679B,382.00M,3.115B,305.00M,73.00M,0,3.093B,121.00M,2.886B,16.97B,1.164B,4.025B,3.764B,14.02B,12.95B,10.26B,281.00M,2.832B,1.772B
BLL,2020-06,-1.068B,643.00M,2.23B,581.00M,0,0.29,0.28,6.216B,8.189B,571.00M,2020-06,1.388B,94.00M,-67.00M,-67.00M,4.91B,553.00M,7.158B,290.00M,2.974B,111.00M,23.00M,0,2.801B,111.00M,2.762B,16.61B,1.153B,4.01B,4.126B,13.78B,12.60B,9.654B,281.00M,2.699B,1.81B
BLL,2020-03,-1.139B,801.00M,2.215B,581.00M,0,0.07,0.07,6.184B,7.895B,570.00M,2020-03,1.354B,23.00M,-111.00M,-111.00M,4.76B,547.00M,7.67B,270.00M,2.849B,44.00M,-4.00M,0,2.785B,131.00M,2.63B,16.54B,1.151B,4.241B,4.003B,13.84B,12.30B,9.842B,300.00M,2.613B,1.862B
BLL,2019-12,-910.00M,1.798B,2.159B,1.538B,0,0.49,0.48,6.421B,7.772B,560.00M,2019-12,1.274B,160.00M,-83.00M,-83.00M,4.709B,561.00M,6.337B,303.00M,3.421B,123.00M,-2.00M,0,2.719B,89.00M,2.949B,17.36B,1.178B,4.884B,5.577B,14.34B,12.48B,8.764B,257.00M,3.136B,1.631B
BLL,2019-09,-716.00M,483.00M,2.363B,417.00M,0,0.28,0.27,6.398B,7.453B,590.00M,2019-09,1.18B,92.00M,-79.00M,-79.00M,4.562B,602.00M,6.809B,331.00M,2.914B,119.00M,32.00M,0,2.953B,90.00M,3.365B,16.24B,1.177B,3.829B,3.773B,12.77B,12.41B,8.999B,259.00M,2.658B,1.957B
BLL,2019-06,-797.00M,764.00M,2.428B,447.00M,0,0.59,0.58,6.537B,7.432B,589.00M,2019-06,1.183B,197.00M,-81.00M,-81.00M,4.625B,606.00M,7.101B,307.00M,2.995B,226.00M,31.00M,0,3.017B,111.00M,3.46B,17.11B,1.172B,4.533B,4.134B,13.54B,12.58B,9.411B,282.00M,2.739B,1.956B
BLL,2019-03,-789.00M,603.00M,2.253B,453.00M,0,0.35,0.34,6.547B,7.28B,532.00M,2019-03,1.275B,117.00M,-81.00M,-81.00M,4.596B,625.00M,6.90B,235.00M,2.963B,140.00M,10.00M,0,2.785B,127.00M,3.546B,16.92B,1.154B,4.399B,4.035B,13.27B,12.52B,9.239B,297.00M,2.739B,1.885B
BLL,2018-12,-835.00M,721.00M,2.246B,219.00M,0,0.45,0.44,6.663B,7.277B,557.00M,2018-12,1.271B,151.00M,-75.00M,-75.00M,4.542B,645.00M,6.51B,258.00M,3.384B,123.00M,-35.00M,0,2.803B,126.00M,3.458B,16.55B,1.157B,3.94B,4.095B,12.99B,12.61B,8.897B,299.00M,3.095B,1.802B
BLL,2018-09,-800.00M,598.00M,2.362B,150.00M,0,0.17,0.17,6.744B,7.182B,584.00M,2018-09,1.243B,59.00M,-76.00M,-76.00M,4.508B,672.00M,6.523B,300.00M,3.213B,192.00M,140.00M,0,2.946B,113.00M,3.64B,16.47B,1.142B,3.86B,3.813B,12.72B,12.61B,8.912B,284.00M,2.953B,1.872B
