Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
ATO,2020-12,2.532M,457.60M,426.90M,0.171M,76.47M,1.71,1.71,731.26M,16.41B,487.58M,2020-12,99.57M,217.68M,-22.01M,-22.01M,13.76B,2.884B,5.125B,298.84M,285.00M,282.90M,65.22M,914.48M,0,7.213B,16.48B,0.641M,1.192B,797.84M,9.263B,15.28B,8.465B,188.74M,331.42M,492.53M
ATO,2020-09,-57.59M,20.81M,198.10M,35.88M,68.73M,0.53,0.53,731.26M,16.18B,276.81M,2020-09,118.78M,65.33M,-12.56M,-12.56M,13.58B,2.164B,4.733B,100.84M,437.62M,83.39M,18.06M,474.91M,0,6.791B,15.36B,0.629M,471.26M,782.40M,8.568B,14.89B,7.785B,175.97M,200.12M,230.60M
ATO,2020-06,-116.73M,208.06M,175.53M,0.157M,147.35M,0.96,0.96,730.71M,15.44B,317.46M,2020-06,84.89M,117.79M,-19.58M,-19.58M,12.88B,2.717B,4.531B,139.04M,200.12M,126.69M,8.899M,493.00M,0,6.461B,14.87B,0.617M,602.16M,702.69M,8.410B,14.27B,7.707B,178.43M,190.09M,236.47M
ATO,2020-03,-112.64M,320.10M,317.88M,200.05M,0,1.95,1.95,730.71M,15.04B,659.78M,2020-03,68.06M,239.65M,-22.17M,-22.17M,12.55B,2.701B,4.329B,331.44M,190.09M,306.28M,66.63M,977.66M,0,6.304B,14.72B,0.612M,829.56M,933.39M,8.412B,13.89B,7.479B,328.34M,308.11M,377.82M
ATO,2019-12,-113.53M,189.27M,449.11M,0.05M,0,1.47,1.47,730.71M,14.69B,426.45M,2019-12,115.26M,178.67M,-27.23M,-27.23M,12.25B,2.640B,4.324B,252.78M,308.11M,230.44M,51.77M,875.56M,0,6.128B,14.39B,0.611M,812.13M,845.17M,8.260B,13.58B,7.415B,173.67M,349.00M,435.62M
ATO,2019-09,-114.58M,24.55M,191.41M,464.92M,0,0.49,0.49,730.71M,14.18B,252.28M,2019-09,136.05M,58.41M,-24.60M,-24.60M,11.79B,2.018B,3.529B,89.72M,452.00M,70.20M,11.80M,443.68M,0,5.750B,13.37B,0.597M,458.03M,1.209B,7.617B,12.91B,6.408B,162.56M,206.50M,230.57M
ATO,2019-06,-115.66M,46.16M,195.87M,199.94M,0,0.68,0.68,730.42M,13.69B,289.87M,2019-06,106.01M,80.47M,-19.59M,-19.59M,11.34B,2.166B,3.529B,122.20M,206.50M,104.26M,23.79M,485.74M,0,5.642B,12.88B,0.591M,503.53M,901.37M,7.239B,12.38B,6.338B,167.66M,244.04M,285.43M
ATO,2019-03,-116.81M,108.35M,471.68M,125.00M,0,1.83,1.82,730.42M,13.27B,622.97M,2019-03,78.15M,214.89M,-26.95M,-26.95M,10.97B,2.135B,3.529B,297.68M,244.04M,274.96M,60.07M,1.095B,0,5.508B,12.67B,0.585M,671.18M,864.14M,7.167B,12.00B,6.303B,325.29M,301.73M,419.61M
ATO,2018-12,-114.12M,218.20M,342.16M,575.00M,0,1.38,1.38,730.42M,12.95B,535.62M,2018-12,146.55M,157.65M,-27.85M,-27.85M,10.70B,2.082B,3.085B,236.46M,301.73M,200.89M,43.25M,877.78M,0,5.348B,12.62B,0.584M,912.74M,1.455B,7.268B,11.70B,5.812B,299.15M,307.34M,478.37M
ATO,2018-09,-83.65M,13.77M,637.88M,1.151B,0,0.35,0.35,730.42M,12.57B,-193.18M,2018-09,173.84M,38.75M,-23.03M,-23.03M,10.37B,1.905B,2.494B,90.63M,380.23M,64.06M,25.31M,444.70M,0,4.770B,11.87B,0.556M,478.85M,1.915B,7.104B,11.40B,5.189B,-283.81M,0,253.30M
