Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
EXPD,2020-12,-99.75M,1.528B,2.826B,74.00M,379.72M,1.17,1.16,7.927M,1.456B,343.42M,2020-12,0,198.62M,1.545M,1.545M,939.15M,7.048M,364.18M,281.81M,1.439B,283.91M,84.38M,3.169B,4.135M,2.660B,4.928B,1.693M,3.964B,1.893B,2.264B,963.96M,371.23M,61.61M,1.182B,1.998B
EXPD,2020-09,-135.28M,1.466B,2.162B,70.76M,267.27M,1.14,1.12,7.927M,1.431B,302.43M,2020-09,0,191.31M,1.504M,1.504M,921.19M,0,357.37M,251.94M,1.159B,254.43M,62.71M,2.465B,2.945M,2.502B,4.359B,1.692M,3.410B,1.497B,1.854B,948.65M,357.37M,50.49M,921.86M,1.582B
EXPD,2020-06,-153.16M,1.180B,2.282B,69.74M,172.15M,1.1,1.09,7.927M,1.417B,299.00M,2020-06,0,183.87M,2.559M,2.559M,922.28M,0,360.51M,247.63M,1.046B,250.98M,66.79M,2.581B,3.113M,2.159B,3.810B,1.668M,2.858B,1.288B,1.649B,951.91M,360.51M,51.37M,788.26M,1.460B
EXPD,2020-03,-169.75M,1.112B,1.684B,63.75M,170.87M,0.73,0.71,7.927M,1.339B,217.91M,2020-03,0,122.34M,4.807M,4.807M,857.34M,0,313.64M,159.06M,924.56M,167.25M,44.46M,1.902B,8.243M,2.035B,3.510B,1.662M,2.619B,1.159B,1.473B,891.15M,313.64M,58.86M,722.81M,1.269B
EXPD,2019-12,-131.19M,1.230B,1.806B,65.37M,154.18M,0.81,0.79,7.927M,1.368B,239.31M,2019-12,0,137.33M,4.68M,4.68M,889.38M,0,326.35M,180.34M,948.77M,185.50M,47.75M,2.045B,11.15M,2.195B,3.692B,1.696M,2.770B,1.168B,1.495B,921.96M,326.35M,58.97M,759.32M,1.315B
EXPD,2019-09,-118.77M,1.216B,1.811B,61.84M,152.72M,0.94,0.92,7.927M,1.336B,263.65M,2019-09,0,160.22M,5.501M,5.501M,868.38M,0,313.58M,206.55M,969.03M,213.95M,53.32M,2.075B,10.13M,2.207B,3.706B,1.702M,2.769B,1.184B,1.497B,937.24M,313.58M,57.10M,761.28M,1.319B
EXPD,2019-06,-104.10M,1.083B,1.784B,61.27M,169.06M,0.9,0.88,7.927M,1.343B,251.77M,2019-06,0,153.15M,6.516M,6.516M,876.66M,0,315.78M,192.20M,1.048B,200.98M,47.45M,2.036B,11.64M,2.051B,3.647B,1.701M,2.711B,1.279B,1.595B,935.53M,315.78M,59.57M,831.04M,1.382B
EXPD,2019-03,-103.99M,1.189B,1.778B,58.64M,157.04M,0.81,0.8,7.927M,1.308B,242.29M,2019-03,0,139.70M,6.106M,6.106M,849.99M,0,289.55M,187.60M,1.012B,195.37M,55.26M,2.020B,11.08M,2.124B,3.643B,1.716M,2.729B,1.228B,1.517B,913.92M,289.55M,54.69M,792.17M,1.354B
EXPD,2018-12,-105.48M,923.74M,1.959B,0,190.34M,1.04,1.02,7.927M,951.08M,277.02M,2018-12,0,179.21M,4.982M,4.982M,504.10M,0,0,217.01M,1.136B,222.24M,42.67M,2.236B,12.96M,1.987B,3.315B,1.716M,2.735B,1.327B,1.327B,579.74M,0,60.02M,920.68M,1.582B
EXPD,2018-09,-101.10M,990.61M,1.833B,0,195.04M,0.94,0.92,7.927M,951.76M,258.20M,2018-09,0,162.69M,4.704M,4.704M,510.33M,0,0,203.15M,1.182B,208.42M,45.36M,2.091B,10.63M,1.956B,3.335B,1.726M,2.746B,1.377B,1.377B,588.33M,0,55.05M,953.65M,1.529B
