Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CTLT,2020-12,-329.60M,833.10M,612.60M,72.00M,260.60M,0.46,0.45,3.317B,3.214B,298.20M,2020-12,486.20M,88.40M,-25.90M,-25.90M,2.130B,66.50M,2.984B,132.70M,519.60M,109.00M,20.60M,910.80M,165.50M,3.814B,8.198B,360.70M,2.519B,1.024B,4.384B,5.679B,3.360B,165.50M,357.10M,927.80M
CTLT,2020-09,-370.00M,1.007B,596.80M,73.40M,229.40M,0.42,0.41,3.361B,3.137B,248.90M,2020-09,406.70M,82.40M,-25.30M,-25.30M,2.036B,83.60M,2.985B,84.20M,476.60M,67.40M,-15.00M,845.70M,164.70M,3.679B,7.984B,608.20M,2.356B,919.70M,4.306B,5.628B,3.386B,164.70M,329.40M,840.60M
CTLT,2020-06,-386.30M,953.20M,613.00M,72.90M,191.00M,0.86,0.85,3.359B,3.047B,334.60M,2020-06,346.90M,154.20M,-4.40M,-4.40M,2.002B,94.00M,2.945B,176.60M,488.50M,179.00M,24.80M,947.60M,158.00M,3.505B,7.776B,608.20M,2.293B,893.20M,4.271B,5.484B,3.378B,158.00M,325.50M,918.50M
CTLT,2020-03,-393.60M,608.40M,521.80M,271.80M,160.20M,0.08,0.08,3.357B,2.764B,238.80M,2020-03,320.30M,20.90M,-50.40M,-50.40M,1.770B,95.60M,2.927B,102.70M,365.90M,29.70M,8.80M,760.60M,136.10M,2.794B,7.080B,608.10M,1.746B,917.10M,4.285B,5.334B,3.368B,136.10M,276.20M,746.30M
CTLT,2019-12,-350.60M,188.90M,489.20M,72.40M,165.60M,0.23,0.23,3.094B,2.582B,232.20M,2019-12,258.30M,45.50M,-34.90M,-34.90M,1.618B,76.10M,2.825B,91.20M,343.00M,58.50M,13.00M,721.40M,141.00M,2.323B,6.195B,608.10M,1.300B,658.10M,3.873B,4.895B,3.214B,141.00M,248.80M,716.50M
CTLT,2019-09,-376.00M,243.40M,487.00M,74.30M,159.60M,-0.05,-0.05,3.099B,2.480B,177.70M,2019-09,259.10M,0.10M,-36.40M,-36.40M,1.561B,70.50M,2.859B,34.90M,286.30M,-6.80M,-6.90M,664.70M,142.80M,2.256B,6.120B,608.10M,1.267B,615.80M,3.864B,4.853B,3.248B,142.80M,214.00M,676.30M
CTLT,2019-06,-353.90M,345.40M,469.20M,76.50M,155.20M,0.45,0.44,3.152B,2.450B,256.50M,2019-06,265.30M,71.10M,-26.70M,-26.70M,1.537B,74.40M,2.883B,113.10M,335.10M,79.80M,8.70M,725.70M,143.40M,2.288B,6.184B,608.10M,1.396B,670.70M,3.896B,4.788B,3.225B,143.40M,264.30M,732.80M
CTLT,2019-03,-329.30M,227.90M,418.80M,70.30M,89.20M,0.22,0.22,1.964B,2.183B,198.70M,2019-03,256.70M,31.70M,-26.40M,-26.40M,1.302B,32.70M,2.116B,68.80M,277.20M,42.60M,10.90M,617.50M,129.90M,1.621B,4.493B,1.50M,1.144B,525.40M,2.872B,3.349B,2.347B,129.90M,212.50M,598.00M
CTLT,2018-12,-351.20M,207.90M,421.60M,69.90M,112.40M,0.34,0.33,2.002B,2.173B,201.40M,2018-12,245.80M,49.00M,-25.50M,-25.50M,1.286B,50.10M,2.13B,78.20M,259.20M,51.30M,2.30M,623.00M,123.20M,1.563B,4.442B,1.50M,1.072B,514.30M,2.879B,3.370B,2.364B,123.20M,190.90M,569.00M
CTLT,2018-09,-334.20M,266.10M,403.30M,73.40M,105.70M,-0.1,-0.1,2.047B,2.152B,148.50M,2018-09,246.70M,-14.40M,-32.30M,-32.30M,1.288B,51.10M,2.206B,33.00M,266.50M,-13.40M,1.00M,551.80M,115.50M,1.529B,4.500B,1.40M,1.083B,527.50M,2.970B,3.416B,2.443B,115.50M,192.00M,520.30M
CTLT,2018-06,-325.80M,410.20M,451.90M,71.90M,100.90M,0.62,0.61,1.942B,2.098B,233.40M,2018-06,220.20M,82.70M,-18.20M,-18.20M,1.271B,32.50M,2.649B,108.50M,299.80M,89.40M,6.70M,685.30M,124.90M,1.087B,4.531B,1.30M,1.240B,576.90M,3.444B,3.291B,2.868B,124.90M,218.00M,568.30M
CTLT,2018-03,-255.60M,402.20M,436.20M,70.60M,109.50M,0.14,0.14,2.011B,2.094B,191.70M,2018-03,235.00M,19.00M,-29.90M,-29.90M,1.271B,31.40M,2.706B,74.10M,283.80M,32.70M,13.70M,627.90M,117.60M,1.068B,4.554B,1.30M,1.214B,557.50M,3.486B,3.340B,2.928B,117.60M,209.50M,526.90M
CTLT,2017-12,-294.90M,339.30M,418.90M,69.90M,88.10M,-0.16,-0.16,1.990B,2.032B,187.40M,2017-12,224.10M,-21.90M,-39.00M,-39.00M,1.256B,40.70M,2.672B,72.60M,253.40M,28.00M,49.90M,606.30M,114.80M,1.006B,4.387B,1.30M,1.076B,484.00M,3.382B,3.312B,2.898B,114.80M,186.50M,447.80M
CTLT,2017-09,-279.00M,614.80M,403.80M,23.90M,77.00M,0.03,0.03,1.339B,1.775B,140.10M,2017-09,205.90M,3.80M,-24.30M,-24.30M,1.025B,30.30M,2.083B,32.60M,273.40M,1.90M,-1.90M,543.90M,107.50M,1.039B,3.785B,1.30M,1.330B,457.10M,2.746B,2.455B,2.289B,107.50M,184.60M,433.90M
CTLT,2017-06,-314.10M,306.90M,401.70M,24.60M,84.90M,0.49,0.49,1.317B,1.708B,215.20M,2017-06,196.70M,61.80M,-22.60M,-22.60M,995.90M,31.70M,2.055B,107.90M,263.10M,69.20M,7.40M,616.90M,107.30M,723.50M,3.454B,1.30M,1.060B,469.00M,2.731B,2.394B,2.262B,107.30M,187.90M,504.80M
CTLT,2017-03,-326.30M,268.80M,365.20M,23.70M,59.40M,0.21,0.21,1.313B,1.661B,167.40M,2017-03,205.60M,26.00M,-22.60M,-22.60M,968.90M,43.00M,2.025B,66.50M,224.10M,34.70M,8.70M,532.60M,100.90M,642.70M,3.285B,1.20M,928.40M,390.10M,2.642B,2.357B,2.252B,100.90M,165.20M,402.60M
CTLT,2016-12,-352.70M,255.80M,335.80M,23.10M,46.60M,0.14,0.14,1.292B,1.575B,147.90M,2016-12,180.90M,17.40M,-27.10M,-27.10M,905.00M,48.90M,2.001B,51.70M,204.70M,26.90M,9.50M,483.70M,96.20M,588.00M,3.154B,1.20M,882.60M,334.80M,2.566B,2.272B,2.232B,96.20M,152.20M,366.30M
CTLT,2016-09,-304.30M,139.90M,318.10M,99.30M,50.00M,0.04,0.04,1.352B,1.595B,124.10M,2016-09,188.60M,4.60M,-22.10M,-22.10M,926.50M,37.70M,1.838B,25.90M,235.20M,4.80M,0.20M,442.20M,98.20M,614.50M,3.128B,1.20M,768.90M,448.60M,2.514B,2.359B,2.065B,98.20M,173.10M,376.30M
CTLT,2016-06,-305.70M,138.60M,344.40M,27.70M,46.20M,0.47,0.46,1.290B,1.551B,187.80M,2016-06,165.60M,58.10M,-21.80M,-21.80M,905.80M,41.40M,1.833B,98.30M,234.50M,77.50M,19.40M,532.20M,89.50M,635.90M,3.091B,1.20M,790.20M,391.20M,2.455B,2.301B,2.064B,89.50M,182.50M,414.80M
CTLT,2016-03,-254.90M,133.90M,311.80M,25.90M,46.60M,0.09,0.09,1.337B,1.550B,126.20M,2016-03,179.10M,10.70M,-21.70M,-21.70M,906.30M,60.30M,1.845B,32.80M,230.30M,13.80M,3.10M,438.00M,93.40M,602.90M,3.058B,1.20M,727.50M,371.50M,2.455B,2.330B,2.083B,93.40M,173.80M,343.70M
