Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
MPWR,2020-12,10.14M,595.11M,104.17M,1.406M,7.238M,0.95,0.9,6.571M,428.40M,128.87M,2020-12,157.06M,42.89M,2.254M,2.254M,285.25M,48.28M,1.693M,41.50M,86.48M,44.44M,1.555M,42.25M,233.04M,45.12M,966.59M,1.208B,657.70M,842.00M,146.97M,241.90M,366.49M,94.94M,87.37M,68.36M,81.26M
MPWR,2020-09,2.484M,551.54M,116.38M,1.391M,6.442M,1.24,1.18,6.571M,273.94M,143.04M,2020-09,148.10M,55.57M,2.311M,2.311M,273.94M,43.37M,1.703M,61.82M,94.00M,62.47M,6.907M,37.72M,259.42M,43.50M,914.57M,1.161B,632.43M,819.14M,158.28M,246.72M,342.15M,88.45M,81.22M,76.86M,105.72M
MPWR,2020-06,-4.084M,512.32M,83.62M,1.532M,6.731M,0.67,0.64,6.571M,255.89M,102.59M,2020-06,152.12M,30.17M,2.388M,2.388M,255.89M,41.09M,1.897M,30.04M,91.03M,33.16M,2.988M,31.67M,186.21M,40.88M,848.94M,1.071B,605.16M,748.86M,136.78M,222.21M,322.29M,85.42M,72.56M,75.98M,66.11M
MPWR,2020-03,-10.01M,489.27M,74.33M,1.14M,5.221M,0.8,0.77,6.571M,239.55M,91.45M,2020-03,131.50M,35.76M,2.374M,2.374M,239.55M,36.63M,1.086M,33.33M,81.03M,29.27M,-6.484M,25.96M,165.78M,32.16M,813.19M,1.008B,581.74M,704.78M,112.50M,194.31M,302.72M,81.82M,58.12M,68.06M,62.62M
MPWR,2019-12,-5.476M,455.40M,74.80M,1.254M,3.412M,0.75,0.7,6.571M,350.11M,91.94M,2019-12,127.50M,32.44M,2.098M,2.098M,231.18M,39.66M,1.103M,31.68M,61.86M,33.42M,0.988M,27.01M,166.74M,33.24M,773.49M,956.38M,549.52M,655.21M,98.22M,182.88M,301.17M,84.66M,60.25M,51.45M,61.30M
MPWR,2019-09,-10.04M,418.74M,75.66M,1.318M,4.16M,0.68,0.64,6.571M,220.14M,93.16M,2019-09,135.63M,29.53M,1.85M,1.85M,220.14M,36.97M,1.19M,30.72M,62.94M,32.29M,2.761M,27.74M,168.81M,34.69M,734.43M,916.14M,528.78M,629.30M,105.03M,181.71M,286.84M,76.68M,62.43M,54.99M,66.09M
MPWR,2019-06,-4.138M,366.47M,67.78M,1.097M,3.203M,0.48,0.45,6.571M,216.52M,83.22M,2019-06,143.62M,20.69M,1.661M,1.661M,216.52M,36.59M,0.893M,20.62M,56.52M,22.35M,1.655M,27.54M,151.01M,35.06M,704.15M,868.11M,503.76M,585.14M,88.12M,163.96M,282.98M,75.84M,62.60M,50.46M,62.03M
MPWR,2019-03,-1.04M,359.02M,63.36M,1.158M,2.927M,0.61,0.58,6.571M,208.27M,78.01M,2019-03,142.54M,26.18M,1.696M,1.696M,208.27M,35.31M,0.996M,22.00M,60.94M,25.06M,-1.123M,25.46M,141.36M,30.55M,680.25M,848.21M,478.91M,574.08M,91.58M,167.96M,274.12M,76.38M,56.01M,54.08M,65.18M
MPWR,2018-12,-5.543M,377.28M,68.90M,0,2.52M,0.65,0.61,6.571M,259.55M,84.59M,2018-12,136.38M,27.64M,1.715M,1.715M,150.00M,32.28M,0,33.49M,53.76M,32.68M,5.046M,22.74M,153.50M,28.37M,640.09M,793.43M,450.91M,580.81M,80.44M,153.34M,212.62M,72.90M,51.11M,44.74M,60.99M
MPWR,2018-09,-5.74M,347.85M,70.96M,0,1.818M,0.75,0.71,6.879M,0,89.02M,2018-09,136.79M,31.57M,1.583M,1.583M,147.50M,30.41M,0,33.84M,53.23M,36.21M,4.639M,25.63M,159.98M,29.55M,610.16M,763.16M,435.08M,557.40M,85.51M,152.99M,205.76M,67.49M,55.18M,44.25M,61.70M
