Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
UPS,2014-06,-596.00M,4.599B,12.40B,1.902B,0.49,0.49,3.032B,39.66B,1.87B,2014-06,0,454.00M,-89.00M,-89.00M,17.79B,1.177B,9.94B,747.00M,4.166B,683.00M,229.00M,14.27B,0,5.568B,34.86B,9.00M,12.34B,8.337B,29.28B,22.52B,20.94B,1.123B,2.106B,5.845B
UPS,2014-03,-489.00M,7.035B,11.24B,2.222B,0.99,0.98,3.004B,39.29B,2.54B,2014-03,0,911.00M,-90.00M,-90.00M,17.77B,1.244B,9.86B,1.513B,4.957B,1.423B,512.00M,13.78B,0,6.247B,37.08B,9.00M,14.62B,9.193B,30.82B,22.46B,21.63B,1.027B,2.622B,5.804B
UPS,2013-12,-460.00M,5.245B,11.93B,48.00M,1.26,1.25,2.965B,39.15B,3.049B,2013-12,0,1.167B,-94.00M,-94.00M,17.96B,0,10.82B,1.908B,4.803B,1.824B,657.00M,14.98B,0,6.474B,36.21B,9.00M,13.39B,7.131B,29.72B,22.82B,22.59B,1.141B,2.478B,6.502B
UPS,2013-09,-3.469B,6.649B,10.71B,1.703B,1.17,1.16,2.951B,38.95B,2.815B,2013-09,0,1.097B,-92.00M,-92.00M,17.99B,0,10.90B,1.804B,4.089B,1.714B,617.00M,13.52B,0,3.642B,37.48B,9.00M,13.76B,7.821B,33.82B,23.72B,26.00B,1.011B,2.054B,5.592B
UPS,2013-06,-3.577B,6.192B,10.70B,1.086B,1.14,1.13,2.827B,38.50B,2.803B,2013-06,393.00M,1.071B,-98.00M,-98.00M,17.88B,48.00M,10.84B,1.742B,4.087B,1.647B,576.00M,13.51B,6.876B,3.617B,36.70B,9.00M,13.23B,7.183B,33.07B,23.48B,25.89B,1.061B,2.229B,5.438B
UPS,2013-03,-3.595B,7.332B,10.79B,1.615B,1.09,1.08,2.805B,38.31B,2.644B,2013-03,345.00M,1.037B,-96.00M,-96.00M,17.89B,1.332B,11.05B,1.58B,4.448B,1.489B,452.00M,13.43B,7.867B,4.028B,38.00B,9.00M,14.48B,8.034B,33.96B,23.52B,25.93B,1.064B,2.545B,5.617B
UPS,2012-12,-3.354B,7.924B,16.21B,1.781B,-1.83,-1.83,2.776B,38.04B,-1.64B,2012-12,0,-1.748B,-109.00M,-109.00M,17.89B,1.778B,11.09B,-2.782B,4.205B,-2.885B,-1.137B,14.57B,7.798B,4.653B,38.86B,10.00M,15.59B,8.39B,34.13B,23.27B,25.74B,1.142B,2.278B,6.111B
UPS,2012-09,-2.929B,9.016B,11.28B,3.859B,0.49,0.48,2.784B,37.69B,1.792B,2012-09,0,469.00M,-98.00M,-98.00M,17.83B,1.87B,11.15B,766.00M,3.111B,674.00M,205.00M,13.07B,0,7.529B,39.06B,10.00M,16.34B,10.29B,31.45B,22.72B,21.16B,1.026B,2.254B,5.545B
UPS,2012-06,-3.192B,7.322B,10.47B,1.911B,1.16,1.15,2.767B,37.10B,2.88B,2012-06,0,1.116B,-92.00M,-92.00M,17.60B,1.90B,11.11B,1.79B,3.215B,1.704B,588.00M,13.35B,0,7.645B,37.18B,10.00M,14.70B,8.40B,29.45B,22.48B,21.05B,1.09B,2.436B,5.541B
UPS,2012-03,-3.02B,6.08B,10.58B,919.00M,1.01,1,2.811B,36.88B,2.561B,2012-03,0,970.00M,-94.00M,-94.00M,17.61B,2.394B,11.08B,1.569B,3.339B,1.481B,511.00M,13.14B,0,7.423B,35.96B,10.00M,13.47B,7.543B,28.46B,22.49B,20.92B,992.00M,2.567B,5.637B
UPS,2011-12,-3.103B,4.275B,33.72B,33.00M,0.76,0.75,2.686B,36.54B,-19.56B,2011-12,0,725.00M,-96.00M,-96.00M,17.62B,2.175B,11.10B,1.197B,4.143B,1.109B,384.00M,14.17B,0,7.035B,34.70B,10.00M,12.28B,6.514B,27.59B,22.42B,21.08B,-20.75B,2.30B,6.246B
UPS,2011-09,-6.04B,5.453B,3.135B,1.31B,1.1,1.09,2.688B,36.28B,10.03B,2011-09,0,1.072B,-84.00M,-84.00M,17.58B,2.024B,11.09B,1.666B,2.739B,1.598B,526.00M,13.17B,0,7.798B,35.24B,10.00M,12.63B,7.511B,27.37B,22.61B,19.86B,8.365B,1.974B,5.584B
UPS,2011-06,-5.977B,5.637B,3.136B,1.374B,1.11,1.09,2.694B,35.97B,10.06B,2011-06,0,1.092B,-83.00M,-83.00M,17.49B,0,10.79B,1.745B,2.846B,1.671B,579.00M,13.19B,0,8.254B,35.15B,10.00M,12.95B,7.618B,26.82B,22.20B,19.20B,8.31B,2.078B,5.951B
UPS,2011-03,-6.052B,5.444B,2.871B,1.554B,0.92,0.91,2.706B,35.64B,9.711B,2011-03,0,915.00M,-85.00M,-85.00M,17.41B,0,10.50B,1.472B,3.076B,1.398B,483.00M,12.58B,0,8.164B,34.59B,10.00M,12.62B,7.605B,26.36B,21.98B,18.76B,8.239B,2.324B,5.781B
