Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
RMD,2020-12,-163.15M,255.86M,337.53M,34.43M,105.24M,1.24,1.23,2.323B,1.192B,462.48M,2020-12,474.82M,179.51M,-5.792M,-5.792M,590.76M,99.63M,931.37M,230.39M,437.66M,210.59M,31.08M,54.94M,800.01M,169.47M,2.865B,4.573B,0.582M,1.451B,577.34M,1.708B,3.121B,1.131B,232.09M,157.33M,518.82M
RMD,2020-09,-240.19M,421.41M,313.28M,33.32M,102.04M,1.23,1.22,2.333B,1.131B,438.66M,2020-09,478.01M,178.37M,-6.725M,-6.725M,549.29M,96.89M,1.156B,216.90M,455.50M,215.85M,37.48M,54.53M,751.94M,158.99M,2.679B,4.621B,0.58M,1.543B,590.85M,1.942B,3.078B,1.351B,221.76M,185.64M,464.89M
RMD,2020-06,-283.98M,463.16M,320.97M,33.25M,98.62M,1.23,1.22,2.338B,1.088B,449.37M,2020-06,416.92M,177.84M,-8.942M,-8.942M,535.68M,100.32M,1.266B,223.25M,470.47M,212.09M,34.26M,52.52M,770.34M,165.38M,2.497B,4.587B,0.58M,1.523B,602.76M,2.090B,3.064B,1.488B,226.13M,227.17M,484.10M
RMD,2020-03,-366.44M,352.86M,319.79M,34.78M,97.11M,1.13,1.12,2.349B,1.030B,449.66M,2020-03,358.77M,163.14M,-9.852M,-9.852M,523.49M,110.06M,1.472B,217.50M,419.63M,191.66M,28.52M,51.45M,769.46M,172.44M,2.256B,4.511B,0.579M,1.470B,551.52M,2.254B,3.041B,1.703B,232.16M,184.43M,554.86M
RMD,2019-12,-246.12M,204.10M,309.03M,32.02M,92.95M,1.11,1.1,2.352B,1.045B,427.13M,2019-12,377.78M,160.55M,-10.02M,-10.02M,505.11M,113.85M,1.367B,197.21M,375.07M,178.75M,18.20M,49.94M,736.16M,171.42M,2.258B,4.354B,0.578M,1.300B,500.04M,2.096B,3.053B,1.596B,229.92M,157.23M,528.04M
RMD,2019-09,-290.58M,172.15M,289.44M,31.54M,86.95M,0.84,0.83,2.353B,975.73M,391.62M,2019-09,357.03M,120.15M,-10.54M,-10.54M,464.62M,97.84M,1.274B,171.10M,431.96M,150.59M,30.44M,48.03M,681.06M,167.44M,2.117B,4.155B,0.575M,1.161B,550.46M,2.037B,2.993B,1.487B,220.52M,200.71M,493.84M
RMD,2019-06,-253.01M,147.13M,302.53M,11.99M,88.67M,0.48,0.48,2.378B,898.98M,402.43M,2019-06,349.64M,68.80M,-12.26M,-12.26M,387.46M,92.52M,1.259B,171.68M,455.09M,95.76M,26.96M,51.14M,704.96M,171.60M,2.072B,4.108B,0.575M,1.145B,555.99M,2.035B,2.962B,1.479B,230.76M,214.53M,538.32M
RMD,2019-03,-252.82M,146.51M,281.26M,12.35M,82.29M,0.74,0.73,2.456B,888.34M,380.97M,2019-03,319.93M,105.42M,-12.00M,-12.00M,382.50M,164.02M,1.323B,156.98M,368.34M,137.93M,32.51M,47.61M,662.23M,164.53M,2.021B,4.099B,0.573M,1.103B,462.97M,2.077B,2.996B,1.614B,223.99M,177.20M,511.40M
RMD,2018-12,-250.32M,149.47M,276.57M,11.98M,72.68M,0.87,0.86,2.244B,870.49M,374.53M,2018-12,296.51M,124.64M,-6.809M,-6.809M,381.50M,155.83M,1.186B,163.20M,351.78M,146.27M,21.63M,43.11M,651.10M,161.58M,1.956B,3.860B,0.573M,1.064B,436.44M,1.904B,2.796B,1.467B,211.33M,160.22M,477.19M
RMD,2018-09,-237.20M,230.19M,245.19M,11.98M,64.82M,0.74,0.73,1.434B,861.80M,343.09M,2018-09,282.56M,105.74M,-2.786M,-2.786M,381.82M,89.90M,517.64M,144.13M,344.31M,138.88M,33.14M,38.79M,588.28M,147.30M,1.900B,3.068B,0.57M,1.088B,421.11M,1.167B,1.979B,746.17M,198.96M,174.85M,463.74M
RMD,2018-06,-224.33M,188.70M,288.42M,11.47M,60.83M,0.77,0.76,1.284B,860.86M,335.21M,2018-06,268.70M,109.81M,-2.781M,-2.781M,386.55M,84.68M,269.99M,154.39M,436.58M,140.92M,31.11M,39.66M,623.63M,156.81M,2.059B,3.064B,0.571M,1.066B,511.25M,1.005B,1.998B,493.69M,180.81M,273.28M,483.68M
RMD,2018-03,-155.61M,704.28M,247.34M,1.019B,58.00M,0.77,0.76,1.309B,896.52M,344.30M,2018-03,288.70M,110.12M,-3.491M,-3.491M,397.98M,79.59M,810.00M,147.30M,403.46M,130.14M,20.02M,37.43M,591.63M,147.89M,2.067B,3.534B,0.571M,1.604B,461.46M,1.467B,1.930B,1.006B,197.00M,212.73M,498.42M
RMD,2017-12,-148.22M,858.90M,251.48M,299.81M,53.28M,0.07,0.07,1.315B,887.88M,349.79M,2017-12,296.06M,9.527M,-2.791M,-2.791M,401.54M,76.43M,1.019B,146.02M,284.00M,141.76M,132.24M,40.64M,601.27M,151.82M,2.020B,3.564B,0.572M,1.754B,1.356B,1.544B,1.810B,188.06M,203.78M,94.63M,482.93M
RMD,2017-09,-152.67M,811.10M,218.05M,299.62M,53.29M,0.61,0.6,1.323B,873.99M,305.60M,2017-09,300.47M,86.12M,-2.915M,-2.915M,400.80M,67.26M,1.079B,112.56M,298.29M,108.48M,22.36M,37.42M,523.66M,143.85M,2.050B,3.490B,0.569M,1.658B,351.58M,1.440B,1.832B,1.089B,193.05M,119.06M,431.35M
