Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TER,2020-12,33.52M,1.436B,309.18M,53.92M,134.66M,1.18,1.05,554.80M,1.239B,449.79M,2020-12,222.19M,196.33M,-5.558M,-5.558M,449.37M,69.18M,418.84M,218.96M,291.97M,222.93M,26.59M,100.79M,758.97M,124.28M,2.211B,3.652B,20.76M,2.415B,700.87M,1.442B,1.237B,740.67M,230.83M,214.39M,497.51M
TER,2020-09,8.248M,1.233B,360.56M,20.31M,129.44M,1.34,1.21,538.92M,440.89M,458.93M,2020-09,191.32M,222.72M,-5.166M,-5.166M,440.89M,70.56M,448.32M,241.96M,346.80M,263.73M,41.01M,94.91M,819.48M,115.84M,1.994B,3.437B,20.76M,2.244B,671.84M,1.443B,1.193B,771.13M,216.97M,229.70M,587.24M
TER,2020-06,-8.50M,955.22M,367.19M,20.00M,124.22M,1.14,1.05,529.57M,409.77M,471.47M,2020-06,206.09M,188.91M,-4.675M,-4.675M,409.77M,67.63M,445.89M,255.17M,393.11M,217.29M,28.38M,94.10M,838.66M,113.26M,1.745B,3.249B,20.72M,2.094B,729.71M,1.505B,1.155B,774.92M,216.30M,273.38M,694.52M
TER,2020-03,-27.11M,804.50M,298.80M,19.59M,98.82M,1.06,0.97,524.25M,391.05M,405.55M,2020-03,182.98M,176.19M,-2.80M,-2.80M,391.05M,62.42M,444.79M,199.11M,275.67M,197.07M,20.88M,85.16M,704.36M,111.39M,1.551B,2.820B,20.74M,1.703B,513.96M,1.270B,1.118B,755.75M,206.44M,188.39M,487.36M
TER,2019-12,-18.85M,911.23M,271.41M,19.48M,104.88M,0.82,0.75,541.91M,1.107B,383.24M,2019-12,196.69M,125.07M,-2.193M,-2.193M,377.76M,60.04M,440.54M,169.57M,241.69M,148.88M,23.81M,86.79M,654.65M,117.09M,1.480B,2.787B,20.80M,1.659B,539.03M,1.307B,1.128B,767.83M,213.67M,170.82M,362.37M
TER,2019-09,-24.22M,936.48M,237.00M,18.39M,95.94M,0.8,0.75,467.29M,365.16M,345.04M,2019-09,178.20M,135.86M,-1.03M,-1.03M,365.16M,57.98M,437.76M,148.42M,245.18M,151.73M,15.87M,77.80M,582.04M,109.17M,1.483B,2.699B,21.06M,1.655B,493.71M,1.216B,1.044B,722.44M,196.62M,151.44M,357.89M
TER,2019-06,-7.591M,895.33M,240.26M,18.04M,89.84M,0.57,0.55,493.43M,352.21M,323.92M,2019-06,164.46M,97.40M,-1.416M,-1.416M,352.21M,55.16M,433.70M,123.59M,225.43M,131.18M,33.78M,81.43M,564.18M,108.81M,1.479B,2.672B,21.30M,1.617B,467.00M,1.192B,1.055B,725.10M,200.33M,148.38M,372.20M
TER,2019-03,-15.71M,904.82M,206.46M,17.18M,84.76M,0.63,0.62,498.88M,334.03M,287.64M,2019-03,161.34M,109.14M,-0.531M,-0.531M,334.03M,52.46M,421.65M,98.20M,228.14M,93.98M,-15.16M,76.79M,494.10M,102.01M,1.470B,2.617B,21.54M,1.594B,441.97M,1.146B,1.023B,704.45M,189.44M,160.71M,333.84M
TER,2018-12,-13.04M,1.117B,210.02M,0,77.71M,0.8,0.79,507.33M,961.46M,309.54M,2018-12,153.54M,143.79M,-0.855M,-0.855M,279.82M,53.41M,379.98M,123.72M,215.14M,111.13M,-32.66M,74.71M,519.56M,100.55M,1.522B,2.707B,21.94M,1.732B,476.29M,1.184B,974.12M,707.96M,185.82M,136.87M,291.27M
TER,2018-09,3.524M,1.232B,233.16M,0,77.95M,0.65,0.63,532.96M,278.07M,333.69M,2018-09,154.70M,119.98M,0.656M,0.656M,278.07M,51.14M,376.42M,145.30M,228.38M,140.84M,20.86M,77.05M,566.85M,100.20M,1.668B,2.882B,22.91M,1.879B,458.41M,1.215B,1.003B,756.32M,188.39M,132.49M,352.48M
