Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
Ticker,2014-09,0,298.28M,908.67M,0.062M,21.98M,2.1,2.06,756.34M,3.895B,968.20M,2014-09,2.518B,217.00M,-12.43M,-12.43M,2.601B,61.79M,1.396B,343.77M,2.499B,332.32M,115.32M,1.877B,624.43M,1.976B,6.475B,1.024M,3.071B,2.846B,4.499B,3.404B,1.653B,624.43M,2.428B,219.85M
Ticker,2014-06,0,453.43M,896.21M,0.074M,20.22M,1.94,1.91,756.35M,3.785B,950.88M,2014-06,2.463B,205.65M,-12.31M,-12.31M,2.529B,66.06M,1.396B,336.47M,2.385B,324.80M,119.15M,1.847B,614.40M,2.118B,6.508B,1.047M,3.172B,2.727B,4.390B,3.336B,1.663B,614.40M,2.318B,217.22M
Ticker,2014-03,0,511.83M,850.23M,0.067M,10.97M,1.64,1.61,756.22M,3.676B,877.72M,2014-03,2.397B,173.86M,-12.78M,-12.78M,2.463B,75.16M,1.396B,287.12M,2.277B,274.96M,101.10M,1.728B,590.60M,2.163B,6.430B,1.063M,3.161B,2.598B,4.267B,3.268B,1.669B,590.60M,2.213B,211.74M
Ticker,2013-12,0,231.32M,801.93M,0.068M,0,1.43,1.4,756.22M,3.607B,819.30M,2013-12,2.375B,152.35M,-12.38M,-12.38M,2.425B,80.71M,1.396B,255.76M,2.122B,243.90M,91.55M,1.621B,563.54M,1.966B,6.067B,1.059M,2.835B,2.423B,4.101B,3.232B,1.678B,563.54M,2.057B,198.12M
Ticker,2013-09,0,363.01M,848.86M,0,0,1.72,1.69,758.52M,3.525B,879.16M,2013-09,2.365B,186.49M,-12.78M,-12.78M,2.378B,96.55M,1.396B,300.38M,2.137B,288.29M,101.80M,1.728B,578.78M,2.036B,6.167B,1.077M,2.976B,2.439B,4.131B,3.191B,1.692B,578.78M,2.076B,214.29M
Ticker,2013-06,0,365.93M,843.09M,0.069M,12.08M,1.61,1.58,758.54M,3.432B,871.88M,2013-06,2.345B,177.13M,-11.00M,-11.00M,2.302B,86.85M,1.396B,296.26M,2.131B,286.13M,109.00M,1.715B,575.61M,2.006B,6.124B,1.089M,3.005B,2.430B,4.118B,3.118B,1.687B,575.61M,2.070B,258.11M
Ticker,2013-03,0,205.41M,786.35M,0.083M,13.20M,1.38,1.36,758.58M,3.342B,798.66M,2013-03,2.296B,154.33M,-10.92M,-10.92M,2.244B,83.13M,1.096B,251.08M,2.082B,240.63M,86.30M,1.585B,547.58M,2.073B,5.790B,1.11M,2.741B,2.349B,3.717B,3.048B,1.368B,547.58M,2.023B,204.88M
Ticker,2012-12,0,248.13M,738.00M,0.222M,19.47M,1.16,1.14,758.41M,3.270B,750.38M,2012-12,2.276B,132.80M,-10.89M,-10.89M,2.212B,79.54M,1.096B,222.97M,1.995B,212.68M,79.88M,1.488B,527.41M,2.108B,5.749B,1.13M,2.733B,2.273B,3.641B,3.016B,1.368B,527.41M,1.935B,181.17M
Ticker,2012-09,0,422.70M,796.06M,0.353M,1.279M,1.34,1.32,744.15M,3.190B,805.49M,2012-09,2.207B,159.33M,-9.886M,-9.886M,2.174B,107.99M,1.096B,263.32M,1.973B,253.98M,94.65M,1.602B,542.18M,2.259B,5.849B,1.161M,2.883B,2.195B,3.591B,2.967B,1.395B,542.18M,1.875B,222.75M
Ticker,2012-06,0,367.72M,782.99M,0.522M,1.516M,1.17,1.15,769.56M,3.166B,779.86M,2012-06,2.145B,146.12M,-8.482M,-8.482M,2.153B,93.71M,796.88M,243.60M,1.797B,235.07M,88.95M,1.563B,536.26M,2.613B,5.710B,1.22M,2.764B,2.013B,3.097B,2.946B,1.085B,536.26M,1.700B,213.64M
Ticker,2012-03,0,575.20M,767.71M,0.625M,3.671M,1.16,1.14,744.03M,3.102B,761.68M,2012-03,2.005B,147.49M,-8.504M,-8.504M,2.127B,92.32M,796.86M,247.50M,1.599B,239.79M,92.30M,1.529B,514.18M,2.872B,5.754B,1.26M,2.830B,1.802B,2.882B,2.924B,1.081B,514.18M,1.506B,213.20M
Ticker,2011-12,0,361.55M,696.61M,0.662M,1.99M,0.96,0.94,743.91M,3.027B,694.70M,2011-12,1.986B,122.99M,-8.834M,-8.834M,2.094B,88.86M,796.91M,204.11M,1.332B,197.59M,74.60M,1.391B,490.58M,2.845B,5.501B,1.272M,2.608B,1.580B,2.656B,2.893B,1.076B,490.58M,1.279B,203.75M
Ticker,2011-09,0,276.72M,781.24M,0.804M,0,1.12,1.1,743.94M,2.951B,754.21M,2011-09,2.009B,148.44M,-6.696M,-6.696M,2.058B,76.92M,796.96M,241.05M,1.292B,235.03M,86.59M,1.535B,513.16M,2.831B,5.397B,1.284M,2.537B,1.506B,2.566B,2.860B,1.060B,513.16M,1.203B,201.56M
Ticker,2011-06,0,268.79M,760.66M,1.005M,0,0.97,0.96,744.03M,2.861B,718.66M,2011-06,2.035B,133.77M,-5.695M,-5.695M,2.009B,73.70M,497.55M,222.37M,1.224B,216.98M,83.21M,1.479B,496.29M,3.153B,5.366B,1.36M,2.554B,1.458B,2.213B,2.812B,754.27M,496.29M,1.141B,203.99M
Ticker,2011-03,0,230.05M,712.96M,1.208M,0,0.73,0.72,743.90M,2.785B,669.78M,2011-03,2.001B,102.47M,-4.695M,-4.695M,1.972B,63.08M,497.64M,196.44M,1.145B,166.17M,63.70M,1.383B,473.34M,3.188B,5.248B,1.387M,2.467B,1.318B,2.060B,2.781B,742.26M,473.34M,1.062B,196.86M
