Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CNC,2013-12,-3.00M,1.14B,2.592B,3.00M,38.00M,0.2425,0.2325,397.00M,639.00M,339.89M,2013-12,53.14M,-6.739M,-6.739M,395.00M,0,666.00M,84.67M,376.00M,83.83M,34.06M,2.931B,255.22M,1.234B,3.529B,0,1.80B,1.559B,2.286B,1.729B,727.00M,255.22M,376.00M,429.00M
CNC,2013-09,-1.845M,863.91M,2.463B,3.046M,41.87M,0.225,0.2175,398.09M,390.20M,333.02M,2013-09,49.37M,-6.603M,-6.603M,390.20M,0,517.93M,83.99M,270.38M,82.15M,32.28M,2.796B,249.03M,1.180B,3.139B,0.058M,1.368B,1.387B,1.954B,1.771B,566.97M,249.03M,270.38M,355.95M
CNC,2013-06,-4.061M,820.04M,2.318B,3.029M,21.81M,0.18,0.175,397.04M,388.96M,292.20M,2013-06,39.48M,-7.033M,-7.033M,388.96M,0,548.47M,68.74M,216.33M,65.78M,25.97M,2.611B,223.46M,1.118B,3.045B,0.058M,1.342B,1.321B,1.923B,1.703B,602.39M,223.46M,216.33M,357.91M
CNC,2013-03,4.90M,876.90M,2.283B,3.419M,38.18M,0.11,0.105,275.58M,382.85M,242.90M,2013-03,23.00M,-6.625M,-6.625M,382.85M,0,532.73M,39.60M,180.34M,37.24M,14.69M,2.525B,203.30M,985.71M,2.887B,0.055M,1.375B,1.307B,1.901B,1.512B,593.53M,203.30M,180.34M,320.37M
CNC,2012-12,5.189M,982.05M,1.526B,3.373M,34.60M,0.0425,0.0425,276.56M,578.55M,312.83M,2012-12,9.202M,-5.607M,-5.607M,375.89M,0,535.48M,148.16M,219.07M,145.00M,53.07M,1.839B,164.68M,953.06M,2.774B,0.055M,1.406B,1.229B,1.820B,1.368B,590.82M,164.68M,219.07M,251.47M
CNC,2012-09,6.702M,936.54M,2.295B,3.337M,131.97M,0.0175,0.0175,277.66M,526.92M,153.43M,2012-09,3.819M,-4.855M,-4.855M,381.78M,0,391.97M,-27.64M,162.78M,-9.252M,-9.547M,2.448B,181.07M,963.98M,2.691B,0.054M,1.377B,1.280B,1.734B,1.314B,453.76M,181.07M,216.50M,316.12M
CNC,2012-06,5.842M,574.44M,1.961B,3.302M,29.13M,-0.17,-0.17,278.77M,512.04M,149.35M,2012-06,-35.00M,-4.739M,-4.739M,379.97M,0,405.46M,-18.71M,142.77M,-47.44M,-8.608M,2.111B,168.06M,951.43M,2.450B,0.054M,1.073B,1.034B,1.502B,1.376B,467.33M,168.06M,686.56M,400.19M
CNC,2012-03,6.237M,559.22M,1.515B,3.235M,17.98M,0.1175,0.1125,308.10M,498.10M,197.38M,2012-03,23.98M,-4.799M,-4.799M,352.71M,0,347.16M,34.20M,158.36M,34.69M,12.09M,1.712B,163.19M,979.71M,2.283B,0.054M,920.38M,888.32M,1.304B,1.363B,415.71M,163.19M,0,278.23M
CNC,2011-12,5.761M,704.20M,1.278B,3.234M,9.89M,0.15,0.1425,309.41M,482.23M,100.02M,2011-12,30.11M,-4.797M,-4.797M,349.62M,0,348.34M,60.86M,216.50M,60.04M,21.47M,1.378B,150.83M,935.63M,2.190B,0.054M,940.01M,837.61M,1.254B,1.250B,416.30M,39.16M,0,157.45M
CNC,2011-09,6.478M,558.00M,1.074B,3.203M,54.76M,0.145,0.1375,310.78M,0,228.49M,2011-09,28.99M,-4.572M,-4.572M,345.60M,0,348.09M,48.55M,173.71M,46.67M,18.46M,1.302B,142.93M,902.71M,2.037B,0.053M,766.38M,730.38M,1.133B,1.271B,403.02M,179.94M,0,139.47M
CNC,2011-06,7.183M,553.26M,1.079B,3.172M,111.11M,0.1425,0.135,312.32M,0,235.58M,2011-06,28.37M,-2.323M,-2.323M,340.39M,0,336.47M,55.30M,152.58M,44.49M,16.43M,1.315B,143.04M,868.47M,2.010B,0.053M,774.54M,749.77M,1.140B,1.236B,390.37M,180.28M,0,152.14M
CNC,2011-03,5.969M,544.74M,998.74M,3.037M,127.45M,0.12,0.115,305.92M,0,217.61M,2011-03,23.74M,-5.695M,-5.695M,334.18M,0,302.33M,39.10M,686.56M,37.15M,14.33M,1.216B,141.09M,829.00M,2.004B,0.053M,743.83M,817.05M,1.172B,1.260B,355.44M,178.52M,0,132.02M
