Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
GD,2013-12,-1.185B,5.301B,6.59B,1.00M,6.884B,1.41,1.4,12.98B,0,1.457B,2013-12,7.67B,495.00M,-23.00M,-23.00M,3.359B,812.00M,3.908B,924.00M,3.017B,905.00M,281.00M,8.047B,533.00M,14.50B,35.49B,482.00M,18.16B,12.26B,20.99B,17.33B,8.734B,533.00M,2.216B,4.37B
GD,2013-09,-2.669B,4.065B,6.277B,0,6.609B,1.86,1.84,13.26B,0,1.458B,2013-09,8.099B,651.00M,-22.00M,-22.00M,3.365B,811.00M,3.908B,961.00M,3.208B,943.00M,291.00M,7.735B,497.00M,12.60B,35.47B,482.00M,17.12B,12.06B,22.87B,18.35B,10.80B,497.00M,2.443B,4.365B
GD,2013-06,-2.889B,3.757B,6.359B,1.001B,6.32B,1.82,1.81,13.18B,7.003B,1.475B,2013-06,8.045B,640.00M,-18.00M,-18.00M,3.351B,860.00M,3.907B,961.00M,3.198B,943.00M,303.00M,7.834B,514.00M,11.76B,34.73B,482.00M,16.54B,11.84B,22.98B,18.19B,11.13B,514.00M,2.444B,4.289B
GD,2013-03,-2.894B,3.745B,6.05B,1.028B,6.079B,1.62,1.62,13.24B,6.518B,1.354B,2013-03,7.936B,571.00M,-23.00M,-23.00M,3.374B,971.00M,3.909B,847.00M,3.164B,824.00M,253.00M,7.404B,507.00M,11.58B,34.61B,482.00M,16.35B,11.77B,23.03B,18.26B,11.26B,507.00M,2.503B,4.261B
GD,2012-12,-2.775B,3.296B,6.882B,3.00M,6.215B,-6.07,-6.07,13.43B,0,675.00M,2012-12,7.74B,-2.13B,-41.00M,-41.00M,3.403B,993.00M,3.908B,24.00M,3.304B,-2.139B,40.00M,7.557B,651.00M,11.39B,34.31B,482.00M,15.74B,11.62B,22.92B,18.56B,11.30B,651.00M,2.469B,4.204B
GD,2012-09,-2.157B,2.874B,6.519B,222.00M,5.523B,1.71,1.7,15.72B,0,1.415B,2012-09,2.661B,600.00M,-39.00M,-39.00M,3.345B,1.302B,2.924B,905.00M,2.54B,863.00M,263.00M,7.934B,510.00M,14.27B,35.50B,482.00M,15.59B,12.19B,21.23B,19.91B,9.038B,510.00M,2.54B,4.339B
GD,2012-06,-2.302B,2.54B,6.427B,772.00M,5.398B,1.79,1.77,15.50B,0,1.495B,2012-06,2.648B,634.00M,-37.00M,-37.00M,3.248B,0,2.905B,970.00M,2.559B,928.00M,294.00M,7.922B,525.00M,13.66B,35.20B,482.00M,15.53B,12.18B,21.54B,19.68B,9.362B,525.00M,2.559B,4.571B
GD,2012-03,-2.112B,2.632B,6.184B,792.00M,5.299B,1.58,1.57,15.54B,0,1.395B,2012-03,2.444B,564.00M,-39.00M,-39.00M,3.29B,0,3.905B,860.00M,2.509B,821.00M,257.00M,7.579B,535.00M,13.85B,35.31B,482.00M,15.51B,10.95B,21.46B,19.80B,10.50B,535.00M,2.509B,4.686B
GD,2011-12,-2.312B,2.649B,7.673B,0,5.142B,1.69,1.68,15.39B,0,1.474B,2011-12,7.478B,603.00M,-38.00M,-38.00M,3.284B,0,3.907B,950.00M,3.74B,911.00M,308.00M,9.147B,524.00M,13.23B,34.88B,482.00M,15.37B,11.14B,21.65B,19.52B,10.51B,524.00M,2.895B,4.429B
GD,2011-09,-1.441B,1.54B,6.363B,0,4.69B,1.81,1.8,15.50B,0,1.49B,2011-09,2.506B,652.00M,-38.00M,-38.00M,3.063B,0,3.907B,998.00M,2.584B,952.00M,287.00M,7.853B,492.00M,13.62B,33.41B,482.00M,14.04B,10.48B,19.79B,19.37B,9.307B,492.00M,2.584B,4.119B
GD,2011-06,-960.00M,2.157B,6.425B,0,4.865B,1.77,1.76,14.83B,0,1.454B,2011-06,2.382B,653.00M,-31.00M,-31.00M,3.048B,0,2.409B,949.00M,2.63B,959.00M,293.00M,7.879B,505.00M,13.92B,33.36B,482.00M,14.67B,11.49B,19.44B,18.69B,7.943B,505.00M,2.63B,4.229B
GD,2011-03,-1.257B,2.484B,6.36B,0,4.731B,1.66,1.64,14.67B,0,1.438B,2011-03,2.273B,618.00M,-34.00M,-34.00M,2.993B,0,2.411B,929.00M,2.51B,896.00M,278.00M,7.798B,509.00M,13.88B,33.10B,482.00M,14.80B,11.25B,19.23B,18.31B,7.975B,509.00M,2.51B,4.237B
