Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
MCHP,2014-06,4.089M,1.760B,222.36M,0,146.58M,0.45,0.4,907.96M,2.062B,306.52M,2014-06,264.50M,89.91M,-8.936M,-8.936M,569.91M,453.07M,1.336B,116.25M,195.61M,106.99M,17.08M,84.37M,528.88M,69.26M,2.170B,4.502B,0.20M,2.450B,359.69M,2.332B,2.051B,1.972B,190.27M,79.89M,286.70M
MCHP,2014-03,1.051M,1.345B,202.80M,0,147.80M,0.56,0.5,721.60M,2.001B,290.59M,2014-03,262.72M,111.50M,-7.652M,-7.652M,531.97M,375.32M,1.003B,126.57M,170.78M,118.22M,6.729M,77.36M,493.38M,65.34M,2.135B,4.068B,0.20M,1.969B,336.08M,1.932B,2.098B,1.596B,164.02M,74.05M,242.40M
MCHP,2013-12,-2.579M,1.307B,199.65M,0,143.32M,0.53,0.48,742.24M,1.968B,282.72M,2013-12,274.63M,105.40M,-8.304M,-8.304M,520.56M,388.62M,1.005B,117.72M,158.93M,112.59M,7.187M,76.34M,482.37M,66.86M,2.075B,4.003B,0.199M,1.969B,316.40M,1.928B,2.034B,1.612B,165.00M,62.75M,224.27M
MCHP,2013-09,-2.525M,1.152B,203.81M,0,151.05M,0.5,0.46,749.25M,1.943B,288.86M,2013-09,275.12M,99.81M,-8.344M,-8.344M,518.19M,379.76M,997.91M,117.50M,179.47M,111.21M,11.40M,78.25M,492.67M,69.37M,2.019B,3.965B,0.198M,1.821B,338.89M,1.947B,2.144B,1.608B,171.37M,77.77M,230.49M
MCHP,2013-06,-3.113M,961.88M,196.22M,0,149.82M,0.4,0.37,773.31M,1.918B,266.57M,2013-06,256.14M,78.58M,-7.931M,-7.931M,513.72M,379.51M,974.25M,100.10M,201.85M,90.34M,11.76M,73.08M,462.79M,65.71M,1.954B,3.884B,0.197M,1.616B,351.66M,1.929B,2.268B,1.578B,166.47M,77.69M,232.26M
MCHP,2013-03,6.935M,1.579B,191.10M,0,138.95M,0.3,0.28,801.48M,1.898B,239.04M,2013-03,242.33M,59.69M,-6.261M,-6.261M,514.54M,388.25M,983.38M,63.94M,202.66M,49.50M,-10.19M,70.44M,430.14M,64.74M,1.933B,3.851B,0.196M,2.236B,341.61M,1.918B,1.615B,1.576B,175.10M,75.55M,229.96M
MCHP,2012-12,6.774M,1.622B,215.62M,0,122.61M,0.05,0.05,834.12M,1.885B,200.43M,2012-12,261.59M,10.17M,-7.264M,-7.264M,522.74M,445.49M,971.41M,19.97M,173.67M,9.692M,-0.481M,71.38M,416.05M,69.37M,1.927B,3.844B,0.195M,2.297B,296.28M,1.916B,1.547B,1.620B,180.46M,54.05M,177.50M
MCHP,2012-09,6.689M,1.553B,189.10M,0,123.12M,-0.11,-0.11,867.19M,1.878B,194.20M,2012-09,289.53M,-21.18M,-7.014M,-7.014M,536.73M,434.60M,959.66M,30.49M,202.35M,2.119M,23.30M,64.08M,383.30M,71.77M,1.964B,3.888B,0.194M,2.289B,325.47M,1.924B,1.599B,1.599B,163.71M,82.26M,230.46M
MCHP,2012-06,2.963M,1.662B,147.34M,0,110.79M,0.41,0.39,212.45M,1.827B,204.80M,2012-06,221.48M,78.71M,-4.816M,-4.816M,506.23M,416.98M,357.36M,96.33M,139.20M,90.86M,12.15M,48.83M,352.13M,55.59M,2.018B,3.145B,0.194M,2.229B,249.99M,1.127B,915.54M,876.86M,108.46M,52.65M,174.68M
MCHP,2012-03,3.101M,1.459B,143.26M,0,108.71M,0.42,0.39,183.95M,1.819B,195.65M,2012-03,217.28M,80.64M,-2.762M,-2.762M,516.61M,411.37M,355.05M,95.41M,139.16M,91.92M,11.29M,47.71M,338.91M,49.72M,1.991B,3.084B,0.193M,2.016B,247.87M,1.093B,1.068B,845.23M,100.24M,50.29M,170.20M
MCHP,2011-12,-1.755M,1.302B,143.67M,0,115.79M,0.4,0.38,151.15M,1.816B,185.49M,2011-12,217.85M,77.49M,-4.62M,-4.62M,533.65M,397.71M,353.34M,87.47M,132.78M,83.68M,6.188M,44.26M,329.16M,51.09M,1.941B,3.021B,0.192M,1.830B,248.57M,1.080B,1.191B,831.28M,98.02M,40.04M,149.28M
MCHP,2011-09,-0.596M,1.415B,143.90M,0,144.18M,0.42,0.4,152.56M,1.878B,196.70M,2011-09,211.21M,79.29M,-4.883M,-4.883M,548.98M,409.37M,351.37M,97.62M,149.97M,90.27M,10.98M,45.38M,340.60M,51.00M,1.904B,3.034B,0.191M,1.933B,294.15M,1.130B,1.100B,835.66M,99.08M,57.79M,142.41M
MCHP,2011-06,5.284M,1.518B,154.76M,0,145.60M,0.52,0.49,151.61M,1.854B,219.75M,2011-06,202.46M,99.29M,-4.009M,-4.009M,545.70M,401.13M,349.11M,116.86M,182.48M,113.83M,14.53M,45.30M,374.51M,57.59M,1.879B,3.029B,0.191M,2.096B,328.08M,1.150B,933.61M,821.99M,102.89M,67.53M,196.25M
MCHP,2011-03,3.357M,1.243B,147.58M,0,140.04M,0.67,0.62,153.95M,1.830B,232.41M,2011-03,180.80M,125.53M,-4.434M,-4.434M,540.51M,399.53M,347.33M,124.55M,200.27M,120.03M,-10.58M,44.16M,379.98M,51.29M,1.812B,2.968B,0.19M,1.775B,340.32M,1.156B,1.193B,815.30M,107.86M,68.43M,181.20M
