Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
A,2021-01,-469.00M,1.329B,710.00M,314.00M,419.00M,0.94,0.93,4.405B,1.874B,838.00M,2021-01,755.00M,288.00M,-19.00M,-19.00M,866.00M,0,2.185B,328.00M,656.00M,312.00M,24.00M,103.00M,1.548B,407.00M,4.804B,9.674B,3.00M,3.483B,1.687B,4.87B,6.191B,3.183B,510.00M,398.00M,1.087B
A,2020-10,-522.00M,1.441B,695.00M,75.00M,386.00M,0.72,0.71,4.433B,1.775B,788.00M,2020-10,720.00M,222.00M,-18.00M,-18.00M,845.00M,0,2.284B,299.00M,639.00M,283.00M,61.00M,102.00M,1.483B,387.00M,4.873B,9.627B,3.00M,3.415B,1.467B,4.754B,6.212B,3.287B,489.00M,354.00M,1.038B
A,2020-07,-476.00M,1.358B,592.00M,40.00M,397.00M,0.64,0.64,4.482B,1.66B,669.00M,2020-07,746.00M,199.00M,-18.00M,-18.00M,846.00M,0,2.283B,230.00M,571.00M,219.00M,20.00M,92.00M,1.261B,347.00M,4.981B,9.546B,3.00M,3.245B,1.314B,4.565B,6.301B,3.251B,439.00M,311.00M,930.00M
A,2020-04,-538.00M,1.324B,581.00M,700.00M,399.00M,0.33,0.32,4.503B,0,657.00M,2020-04,750.00M,101.00M,-17.00M,-17.00M,836.00M,0,1.788B,102.00M,566.00M,121.00M,20.00M,197.00M,1.238B,358.00M,4.768B,9.455B,3.00M,3.171B,1.945B,4.687B,6.284B,2.742B,555.00M,333.00M,886.00M
A,2020-01,-521.00M,1.226B,634.00M,675.00M,379.00M,0.64,0.63,4.648B,0,723.00M,2020-01,706.00M,197.00M,-17.00M,-17.00M,844.00M,0,1.787B,215.00M,585.00M,219.00M,22.00M,104.00M,1.357B,404.00M,4.848B,9.501B,3.00M,3.102B,1.892B,4.653B,6.399B,2.761B,508.00M,329.00M,966.00M
A,2019-10,-514.00M,1.382B,630.00M,616.00M,336.00M,0.63,0.62,4.70B,0,737.00M,2019-10,679.00M,194.00M,-15.00M,-15.00M,850.00M,0,1.791B,250.00M,794.00M,231.00M,37.00M,102.00M,1.367B,385.00M,4.748B,9.452B,3.00M,3.189B,2.08B,4.704B,6.263B,2.624B,487.00M,354.00M,930.00M
A,2019-07,-404.00M,1.765B,582.00M,504.00M,344.00M,0.61,0.6,3.618B,0,692.00M,2019-07,660.00M,191.00M,-8.00M,-8.00M,839.00M,0,1.294B,225.00M,504.00M,222.00M,31.00M,101.00M,1.274B,366.00M,4.747B,8.625B,3.00M,3.457B,1.622B,3.878B,5.168B,2.256B,467.00M,316.00M,856.00M
A,2019-04,-398.00M,2.155B,569.00M,0,347.00M,0.57,0.57,3.65B,0,669.00M,2019-04,657.00M,182.00M,-7.00M,-7.00M,827.00M,0,1.798B,216.00M,479.00M,218.00M,36.00M,99.00M,1.238B,354.00M,5.125B,9.022B,3.00M,3.812B,1.118B,3.897B,5.21B,2.779B,453.00M,314.00M,819.00M
A,2019-01,-381.00M,2.057B,577.00M,0,346.00M,1.58,1.57,3.699B,0,707.00M,2019-01,653.00M,504.00M,-8.00M,-8.00M,829.00M,0,1.798B,250.00M,512.00M,248.00M,-256.00M,102.00M,1.284B,355.00M,5.036B,8.952B,3.00M,3.712B,1.095B,3.916B,5.24B,2.821B,457.00M,315.00M,833.00M
A,2018-10,-408.00M,2.247B,586.00M,0,324.00M,0.61,0.61,3.464B,0,708.00M,2018-10,638.00M,195.00M,-8.00M,-8.00M,822.00M,0,1.799B,244.00M,543.00M,244.00M,49.00M,104.00M,1.294B,360.00M,4.567B,8.541B,3.00M,3.848B,1.171B,3.97B,4.693B,2.799B,464.00M,340.00M,776.00M
