Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
AMD,2013-09,-2.00M,1.06B,940.00M,5.00M,139.00M,0.06,0.06,635.00M,1.766B,521.00M,2013-09,922.00M,48.00M,-46.00M,-46.00M,358.00M,0,2.044B,73.00M,1.407B,51.00M,3.00M,288.00M,1.461B,155.00M,434.00M,4.317B,7.00M,2.939B,1.762B,3.883B,1.378B,2.121B,448.00M,1.09B,873.00M
AMD,2013-06,-6.00M,968.00M,702.00M,5.00M,129.00M,-0.1,-0.1,640.00M,1.872B,459.00M,2013-06,711.00M,-74.00M,-40.00M,-40.00M,402.00M,0,2.042B,-24.00M,1.124B,-71.00M,3.00M,308.00M,1.161B,171.00M,359.00M,3.897B,7.00M,2.458B,1.451B,3.538B,1.439B,2.087B,483.00M,834.00M,670.00M
AMD,2013-03,-4.00M,1.003B,643.00M,5.00M,132.00M,-0.19,-0.19,645.00M,1.917B,445.00M,2013-03,613.00M,-146.00M,-43.00M,-43.00M,411.00M,0,2.039B,-51.00M,994.00M,-144.00M,2.00M,312.00M,1.088B,179.00M,415.00M,3.797B,7.00M,2.338B,1.321B,3.382B,1.459B,2.061B,496.00M,692.00M,645.00M
AMD,2012-12,-3.00M,1.002B,977.00M,5.00M,108.00M,-0.63,-0.63,804.00M,2.218B,178.00M,2012-12,562.00M,-473.00M,-43.00M,-43.00M,658.00M,0,2.037B,-333.00M,1.126B,-469.00M,4.00M,313.00M,1.155B,193.00M,538.00M,4.00B,7.00M,2.265B,1.397B,3.462B,1.735B,2.065B,511.00M,750.00M,630.00M
AMD,2012-09,-2.00M,1.30B,877.00M,5.00M,110.00M,-0.21,-0.21,653.00M,2.232B,392.00M,2012-09,744.00M,-157.00M,-42.00M,-42.00M,685.00M,0,2.035B,-128.00M,1.049B,-157.00M,0,328.00M,1.269B,188.00M,989.00M,4.612B,7.00M,2.815B,1.555B,3.623B,1.797B,2.068B,520.00M,882.00M,683.00M
AMD,2012-06,-4.00M,1.579B,775.00M,489.00M,126.00M,0.05,0.05,658.00M,2.221B,638.00M,2012-06,833.00M,37.00M,-41.00M,-41.00M,707.00M,0,1.532B,77.00M,1.51B,31.00M,-6.00M,345.00M,1.413B,212.00M,1.117B,5.041B,7.00M,3.233B,2.352B,3.924B,1.808B,1.572B,561.00M,1.152B,744.00M
AMD,2012-03,-3.00M,1.544B,1.558B,490.00M,137.00M,-0.8,-0.8,662.00M,2.199B,27.00M,2012-03,585.00M,-590.00M,-41.00M,-41.00M,715.00M,0,1.529B,-572.00M,1.643B,-622.00M,-32.00M,368.00M,1.585B,230.00M,1.052B,4.988B,7.00M,3.195B,2.347B,3.936B,1.793B,1.589B,599.00M,1.087B,962.00M
AMD,2011-12,-5.00M,1.765B,918.00M,489.00M,123.00M,-0.24,-0.24,331.00M,2.196B,773.00M,2011-12,476.00M,-177.00M,-41.00M,-41.00M,726.00M,0,1.527B,169.00M,929.00M,-177.00M,-4.00M,358.00M,1.691B,243.00M,1.59B,4.954B,7.00M,3.229B,1.774B,3.364B,1.725B,1.59B,604.00M,560.00M,919.00M
AMD,2011-09,-8.00M,1.807B,934.00M,489.00M,131.00M,0.13,0.13,334.00M,2.122B,756.00M,2011-09,540.00M,97.00M,-39.00M,-39.00M,697.00M,0,1.571B,138.00M,1.208B,92.00M,-5.00M,361.00M,1.69B,249.00M,1.744B,5.236B,7.00M,3.412B,1.855B,3.492B,1.824B,1.637B,618.00M,660.00M,908.00M
AMD,2011-06,0,1.861B,854.00M,4.00M,132.00M,0.08,0.08,342.00M,2.092B,720.00M,2011-06,642.00M,61.00M,-45.00M,-45.00M,686.00M,0,2.195B,105.00M,1.147B,64.00M,3.00M,367.00M,1.574B,239.00M,1.641B,5.224B,7.00M,3.438B,1.312B,3.583B,1.786B,2.271B,615.00M,613.00M,759.00M
AMD,2011-03,2.00M,1.745B,922.00M,4.00M,165.00M,0.71,0.68,351.00M,2.079B,691.00M,2011-03,648.00M,510.00M,-45.00M,-45.00M,676.00M,0,2.192B,54.00M,1.143B,20.00M,2.00M,367.00M,1.613B,261.00M,1.558B,5.209B,7.00M,3.411B,1.375B,3.651B,1.798B,2.276B,637.00M,538.00M,797.00M
